"","community","year","total_pop","mean_college","mean_hs","mean_assoc","mean_white","mean_black","mean_asian","mean_hispanic","mean_employed","mean_unemployed","mean_male","mean_female","median_age","median_income"
"378","GREATER GRAND CROSSING",2010,32873,7.4575814555,13.4482284618333,4.98977072858333,1.17960280141667,97.1383894958333,0.066005691,1.41309426341667,33.9027349483333,10.30050187625,42.6126860308333,55.9608469783333,37.45,28758.5
"379","GREATER GRAND CROSSING",2011,32873,7.4575814555,13.4482284618333,4.98977072858333,1.17960280141667,97.1383894958333,0.066005691,1.41309426341667,33.9027349483333,10.30050187625,42.6126860308333,55.9608469783333,37.45,28758.5
"380","GREATER GRAND CROSSING",2012,32873,7.4575814555,13.4482284618333,4.98977072858333,1.17960280141667,97.1383894958333,0.066005691,1.41309426341667,33.9027349483333,10.30050187625,42.6126860308333,55.9608469783333,37.45,28758.5
"381","GREATER GRAND CROSSING",2013,32804,7.25302572083333,14.3040956090833,5.305513452,1.366859921,96.7012291108333,0.127190878,1.79649896766667,33.1281819416667,10.384220554,41.92514074,56.5956727075,37.55,28105.5
"382","GREATER GRAND CROSSING",2014,32849,7.34762398075,15.2677828338333,5.18512092225,1.45517547258333,96.4381872041667,0.0915320675,1.81159353941667,32.5405547533333,11.2056547420833,42.3996576675,56.1246101516667,36.95,26445.5
"383","GREATER GRAND CROSSING",2015,32346,6.56513005483333,16.3719281141667,5.01938941991667,1.47311504225,96.7803659691667,0.0428449014166667,1.02160432025,32.9170252758333,11.1132380460833,43.6754003975,54.9022115058333,34.7,27879
"384","GREATER GRAND CROSSING",2016,32461,6.56549348908333,16.8178824333333,5.16422942116667,1.32686447775,97.1949670766667,0.0530110263333333,1.09654373108333,33.5522819858333,10.5500517693333,44.5213897975,54.034810945,35.6,27271
"385","GREATER GRAND CROSSING",2017,31766,6.66840603166667,16.745113055,5.1658765775,1.21829622741667,96.8876212116667,0.0452898550833333,1.36975361016667,33.9233767566667,9.72592500183333,44.2341585383333,54.2612622875,35.15,29109
"386","GREATER GRAND CROSSING",2018,30805,6.6547990835,16.8046672925,4.76003173775,1.13406329291667,96.6877854,0,1.204091749,34.71849968,10.01376377425,44.5310216425,53.9650848383333,35.1,30050
"387","GREATER GRAND CROSSING",2019,30149,6.65324357058333,16.4908264508333,4.64907191816667,1.18357518641667,96.1323858041667,0.0105485231666667,1.76995591391667,35.6078108816667,9.79298180325,43.4380510391667,55.0173386958333,36.4,29197.5
"388","GREATER GRAND CROSSING",2020,29429,7.54275324616667,16.9561174478333,5.45811224658333,1.06816875025,96.2704742866667,0.0784632035,1.93811304333333,35.7684639391667,9.51553407308333,42.5557496166667,55.8053699033333,37.95,33939
"389","GREATER GRAND CROSSING",2021,29309,8.13210036258333,16.8780686376667,5.44072239316667,1.29311847141667,95.0776456916667,0.196617635083333,2.20368521241667,35.7972249441667,9.1815914535,42.140905695,56.3430569575,36.95,35960
"390","GREATER GRAND CROSSING",2022,28991,8.86169654975,16.9791332283333,6.03375105725,1.20975171391667,94.953495345,0.243920103,2.56809069091667,37.9800928683333,8.43099367558333,44.0883110933333,54.3794646366667,41.5,40926.5
"391","HEGEWISCH",2010,10168,10.372018521,18.863060015,5.119846516,81.41166363,8.041624236,0.2267573695,52.139450565,38.90242482,3.895116015,51.946344495,47.96695416,36.9,48463
"392","HEGEWISCH",2011,10168,10.372018521,18.863060015,5.119846516,81.41166363,8.041624236,0.2267573695,52.139450565,38.90242482,3.895116015,51.946344495,47.96695416,36.9,48463
"393","HEGEWISCH",2012,10168,10.372018521,18.863060015,5.119846516,81.41166363,8.041624236,0.2267573695,52.139450565,38.90242482,3.895116015,51.946344495,47.96695416,36.9,48463
"394","HEGEWISCH",2013,9822,10.2202585325,20.17895765,4.706877519,83.819252605,5.594269242,0.273645804,52.30668859,41.11752549,4.066793478,50.28566973,49.630131565,38,51368.5
"395","HEGEWISCH",2014,9338,10.052714457,21.31808688,5.092915046,87.609202695,3.9110347665,0.2441189525,52.577844735,42.749423015,4.0003445495,50.569496155,49.34913086,39.6,53070
"396","HEGEWISCH",2015,8952,10.532439512,21.13541798,4.6005828045,87.173048095,4.991909385,0.559163059,47.498178735,43.673279255,4.256398941,52.577718935,47.3332843,39,54515
"397","HEGEWISCH",2016,9151,8.6044451205,22.034280405,5.034996101,88.112966865,4.1359778425,0.439367311,51.445347055,45.30678791,3.265687768,52.440764145,47.472017335,42,61771.5
"398","HEGEWISCH",2017,9384,7.912254988,22.649275925,5.87915918,91.254380555,2.866773731,0.5417686125,58.045317345,43.84216139,4.0435148865,50.550084845,49.35793294,40.7,54643
"399","HEGEWISCH",2018,9205,7.854998431,22.434297865,6.9941496185,89.2032977,4.7051102625,0.5135730005,55.59027716,43.072092385,3.408291158,52.839100805,47.07600955,40.6,51881
"400","HEGEWISCH",2019,9089,7.204500547,21.8132227,6.2968281365,86.48187119,4.275891055,0.419207317,60.637216935,42.853064935,2.7157519145,50.630983205,49.27620937,41.25,53768.5
"401","HEGEWISCH",2020,9175,6.477992096,20.4143977,5.7923363565,79.516211365,6.30925268,0,56.56160708,42.496669235,3.997709381,49.193690495,50.72277366,40.7,55297.5
"402","HEGEWISCH",2021,9243,6.0592098165,21.903476845,6.198799171,67.509956585,6.642805296,0,54.138425675,44.52666832,4.972144307,49.68493737,50.23806848,40.5,60342.5
"403","HEGEWISCH",2022,9025,7.993613271,20.38793204,5.255720429,53.30917053,11.1571947875,0.4837929365,52.189434285,44.227422885,5.273531455,51.98415064,47.983596495,39,70197
"404","HERMOSA",2010,25068,3.61648394433333,14.4516454211667,2.43610961733333,36.6701271516667,1.22827922983333,0.389647231166667,90.6876238716667,44.50370674,6.75245544516667,48.7495455066667,51.2504544933333,31.4,40962
"405","HERMOSA",2011,25068,3.61648394433333,14.4516454211667,2.43610961733333,36.6701271516667,1.22827922983333,0.389647231166667,90.6876238716667,44.50370674,6.75245544516667,48.7495455066667,51.2504544933333,31.4,40962
"406","HERMOSA",2012,25068,3.61648394433333,14.4516454211667,2.43610961733333,36.6701271516667,1.22827922983333,0.389647231166667,90.6876238716667,44.50370674,6.75245544516667,48.7495455066667,51.2504544933333,31.4,40962
"407","HERMOSA",2013,25265,3.48627936983333,13.9896265093333,2.272759833,35.829615875,1.72369710466667,0.597086513666667,90.276138525,44.5075285083333,7.12305371333333,50.0534283666667,49.9465716333333,31.5,37481
"408","HERMOSA",2014,24836,4.21225015433333,13.650991915,2.20757731866667,38.3051427266667,2.0547650145,0.829081528333333,89.7518929566667,45.9425187466667,6.430608369,50.5000303966667,49.4999696033333,30.7,37981
"409","HERMOSA",2015,25489,4.43627444383333,12.5370118695,2.68354640266667,39.0413150266667,2.21699612666667,1.57630625033333,88.8416094966667,47.065050715,5.238453902,51.0931903083333,48.9068096916667,31.15,38509.5
"410","HERMOSA",2016,24450,4.7167801435,12.6164823843333,3.17611320166667,34.9361606333333,2.83975291616667,1.78195976933333,87.80263084,47.92317449,4.85948538133333,51.7175732983333,48.2824267016667,32.5,36964
"411","HERMOSA",2017,24144,5.93320306133333,12.9478235733333,3.43400427283333,41.54738212,3.96943115066667,2.13309907966667,85.0549722483333,49.0597616216667,4.13024614216667,52.03368551,47.96631449,32.25,39347
"412","HERMOSA",2018,23489,6.736419758,13.7988597355,3.653190297,49.6701521783333,4.65611296183333,2.31462454016667,83.8841185433333,49.2235970083333,3.373028108,51.2737809333333,48.7262190666667,33.85,41620
"413","HERMOSA",2019,23481,7.02535307583333,14.7533341338333,3.91414068733333,53.4060540183333,5.591888265,2.42442649733333,82.84804191,50.9806891516667,3.49741091116667,52.082945575,47.917054425,34.55,49172
"414","HERMOSA",2020,23163,9.959480384,15.7464101133333,3.64815293283333,46.73470805,6.277253363,2.18896461766667,82.6652692,51.90512406,3.52920257033333,51.2393241933333,48.7606758066667,35.85,56043
"415","HERMOSA",2021,23201,10.5737260018333,16.283300155,3.51284998133333,45.752375695,5.36753897366667,3.293105643,79.7560640533333,50.75303105,2.57376579233333,51.3324305216667,48.6063886883333,35.4,62421
"416","HERMOSA",2022,23157,10.791333556,15.2850421533333,3.82501868816667,36.4874527166667,5.409504647,2.819224394,80.2717376066667,50.3906862716667,2.96510305883333,51.1736444183333,48.7627796816667,34,66488
"417","HUMBOLDT PARK",2010,54351,5.65444842333333,15.7098973153333,2.6685068586,31.4208235408,36.9738348762,0.259395669933333,55.5099864953333,35.1814895893333,6.67512370526667,48.3505771073333,51.6338577906667,31.2,33011
"418","HUMBOLDT PARK",2011,54351,5.65444842333333,15.7098973153333,2.6685068586,31.4208235408,36.9738348762,0.259395669933333,55.5099864953333,35.1814895893333,6.67512370526667,48.3505771073333,51.6338577906667,31.2,33011
"419","HUMBOLDT PARK",2012,54351,5.65444842333333,15.7098973153333,2.6685068586,31.4208235408,36.9738348762,0.259395669933333,55.5099864953333,35.1814895893333,6.67512370526667,48.3505771073333,51.6338577906667,31.2,33011
"420","HUMBOLDT PARK",2013,52788,6.4417508058,16.6526832111333,3.03396898693333,27.0284292648667,35.7368158924,0.263877406933333,57.5322638032667,36.6697152313333,6.72962888486667,49.0890214993333,50.879653696,30.2,31320
"421","HUMBOLDT PARK",2014,54515,6.5015689482,16.5442600422667,3.00732442573333,24.5748555736,35.0793335455333,0.550566161933333,57.1850634946,36.457445984,7.01328517146667,47.7463459666667,52.2140029546667,29.1,35935
"422","HUMBOLDT PARK",2015,55011,6.3358889472,16.1698501573333,2.95054318333333,25.0078669634667,35.2150956764667,0.574906488866667,57.1593955838,37.8269443593333,7.29356128166667,48.260110132,51.6978848086667,29.7,33060
"423","HUMBOLDT PARK",2016,56248,6.67837982806667,15.8756098157333,3.04188103893333,25.6794251506,31.7192848248,0.6026714458,59.4973396994667,39.9499625686667,6.42671445866667,48.5460534966667,51.4077087633333,30.5,35528
"424","HUMBOLDT PARK",2017,56427,6.97784764433333,14.880796544,3.260291948,25.3975573361333,30.5586320072667,0.722834014,60.0264519573333,41.4032670786667,5.48869667766667,47.769934654,52.1744704846667,30.6,38611
"425","HUMBOLDT PARK",2018,56162,7.89579351806667,14.3701952799333,3.35371589466667,29.3912692305333,28.8558372845333,1.03205387046667,59.76664858,43.3557836506667,5.6836100446,48.509155414,51.436101704,31.4,40636
"426","HUMBOLDT PARK",2019,55364,7.90841862573333,14.9654349022667,3.60193421433333,34.3158147863333,29.4001229585333,0.826200691533333,59.3548199513333,45.8734970873333,5.3075983474,48.2394249046667,51.695665018,31.8,40675
"427","HUMBOLDT PARK",2020,54401,8.94085353866667,16.451224378,4.3019975696,34.440887377,29.9080663091333,0.802980210266667,57.272094956,47.5785399373333,4.69248155366667,48.3955316673333,51.5341248966667,34.2,46875
"428","HUMBOLDT PARK",2021,55785,9.42293990873333,15.9499700786667,5.1429988822,34.9569774354,29.8751920970667,1.32564690986667,55.4559394013333,48.4728412186667,4.40688603226667,48.3703674966667,51.5738648813333,34.6,52557
"429","HUMBOLDT PARK",2022,55416,10.3918391608,16.9083129526667,4.1231161606,31.1711274632,31.1519025908667,2.2553294406,52.5996042113333,47.7322372166667,4.124591042,48.9647193666667,50.9895667593333,33.9,55304
"430","HYDE PARK",2010,26541,16.5616421803333,5.06603920233333,2.40087983591667,50.2014413125,32.9001186143333,11.5254448370833,5.4741481925,50.4877997675,4.65249952291667,47.9180952458333,51.8042954783333,33,50154
"431","HYDE PARK",2011,26541,16.5616421803333,5.06603920233333,2.40087983591667,50.2014413125,32.9001186143333,11.5254448370833,5.4741481925,50.4877997675,4.65249952291667,47.9180952458333,51.8042954783333,33,50154
"432","HYDE PARK",2012,26541,16.5616421803333,5.06603920233333,2.40087983591667,50.2014413125,32.9001186143333,11.5254448370833,5.4741481925,50.4877997675,4.65249952291667,47.9180952458333,51.8042954783333,33,50154
"433","HYDE PARK",2013,26831,16.4273639438333,4.94260972233333,2.21181040583333,49.3071685666667,32.28075879075,12.905110649,4.79955344533333,48.7320567841667,4.93689841525,48.1975902758333,51.5739696633333,32.8,51942.5
"434","HYDE PARK",2014,26705,16.68640857425,4.31673506608333,2.12825415391667,49.07090337,30.8282711856667,13.0912086530833,5.88324420608333,49.030751685,4.48690840933333,48.2331340266667,51.5622086625,31.7,48928.5
"435","HYDE PARK",2015,26893,15.695521941,3.966438884,1.900023444,50.52200472,29.3867905954167,13.08449552975,6.564925553,48.443206585,4.05454860125,48.4372509466667,51.45227125,31.7,49343.5
"436","HYDE PARK",2016,26573,16.3786610876667,3.74559044425,2.01405863591667,51.4009720516667,28.39467464475,13.0567028443333,7.60254883183333,48.6858445741667,3.53251082833333,49.635672115,50.25364356,31.45,52091.5
"437","HYDE PARK",2017,26827,15.1222185110833,3.7068864225,2.18140811841667,51.6434662608333,27.1427188743333,14.0602851183333,8.20969162875,50.5015777241667,3.77393655108333,49.2279879425,50.6589876525,32.05,49191.5
"438","HYDE PARK",2018,27517,14.7122753954167,3.37439072633333,2.33954585733333,53.7954497916667,26.2146871088333,12.55120268225,8.36350370375,51.9204329125,3.66407863633333,48.6281385358333,50.769391605,31.95,50405
"439","HYDE PARK",2019,27482,15.3102077210833,2.95042573533333,2.30953041866667,53.9263368566667,26.03459891625,14.07417924975,7.58660190508333,52.0767636775,3.54103689733333,47.5461312675,51.8056800166667,31.95,52440
"440","HYDE PARK",2020,27722,16.1862049506667,2.55278860933333,1.83986692525,52.2035051558333,24.0968660439167,14.921818964,7.91666378025,51.687184075,3.71743062525,46.2097082358333,53.1038411933333,30.4,47297
"441","HYDE PARK",2021,28801,16.0818240776667,2.57378453425,1.73806412158333,51.0295908983333,24.62112664325,14.8993366831667,7.26307854316667,53.1062658041667,4.5474497645,46.1181733258333,53.1318923958333,31.35,57077.5
"442","HYDE PARK",2022,29559,15.5500840638333,3.023524314,1.620889848,48.6280895225,25.25231193525,14.9827577260833,7.35955884333333,53.1478578658333,3.1540603855,46.5118550933333,52.86414936,30.05,61559
"443","IRVING PARK",2010,56513,15.2316774888,13.0013770732667,3.67853521726667,67.9298800813333,2.93843473173333,7.239055031,41.7059123853333,51.6393018886667,5.74318795113333,50.00704257,49.5136349893333,34.7,52353
"444","IRVING PARK",2011,56513,15.2316774888,13.0013770732667,3.67853521726667,67.9298800813333,2.93843473173333,7.239055031,41.7059123853333,51.6393018886667,5.74318795113333,50.00704257,49.5136349893333,34.7,52353
"445","IRVING PARK",2012,56513,15.2316774888,13.0013770732667,3.67853521726667,67.9298800813333,2.93843473173333,7.239055031,41.7059123853333,51.6393018886667,5.74318795113333,50.00704257,49.5136349893333,34.7,52353
"446","IRVING PARK",2013,56841,15.4219369631333,13.7193054934667,3.2216481798,72.84939781,2.72435412953333,7.22866309313333,43.037564448,49.8864205586667,5.82395226706667,49.7647350553333,49.752155736,34.8,51750
"447","IRVING PARK",2014,56490,16.8667002722667,14.0933667352667,3.64094679153333,75.1302885213333,2.9518498304,7.7292357804,44.1978618386667,52.0565998193333,5.08308943046667,49.0358309653333,50.4773179366667,35.7,52479
"448","IRVING PARK",2015,56520,17.2659352612,13.6003110844667,4.10916840773333,76.7092627326667,2.36983244473333,8.3769885356,44.0818946706667,52.8787284973333,3.7674076478,49.9733841246667,49.49139164,35.3,53480
"449","IRVING PARK",2016,55417,17.906458309,13.2522362914667,4.39236712613333,77.775748094,2.85423221553333,8.44917373213333,42.4789302866667,53.5216955266667,3.46554639106667,49.8807973246667,49.5574203273333,35.1,56696
"450","IRVING PARK",2017,54606,18.6949391633333,13.7515994116,4.28090982333333,77.5286741693333,2.87631319406667,8.63123008726667,41.6343135246667,54.062351906,3.214227218,49.1293987693333,50.2695560253333,35.6,61466
"451","IRVING PARK",2018,53665,19.086869916,12.9059842345333,4.6521908178,74.974465766,3.205769585,8.26335338133333,40.364408862,55.64871012,2.40341431353333,49.0818957666667,50.3082416106667,35.8,64917
"452","IRVING PARK",2019,53530,19.241794622,12.4275113187333,4.54044614886667,72.6023843933333,3.5324413704,8.66144286713333,39.6502999113333,56.5691735526667,2.28431339566667,48.9549955086667,50.43731374,35.9,67903
"453","IRVING PARK",2020,53604,20.4398299933333,11.7898976946667,4.10169415573333,69.1097792106667,3.09276612833333,8.78865698346667,38.8187632126667,56.4118015066667,3.52608752046667,47.9716433233333,51.4102152246667,36.6,70347
"454","IRVING PARK",2021,54280,20.8368413873333,11.8721870904667,4.36483938586667,64.8451590433333,3.7719871066,7.97851527453333,37.6354287733333,56.700408262,3.8175548458,48.5523600506667,50.9012493746667,36.8,76469
"455","IRVING PARK",2022,53584,22.00612417,11.4771218524667,4.04811680993333,59.7925236153333,3.9970196778,9.3277357402,36.2536507826667,57.0883173233333,3.5013153696,49.4497891613333,50.095210202,37.6,84955
"456","JEFFERSON PARK",2010,26771,14.1419382266667,17.5672278533333,5.3261086935,80.4247223866667,1.24738270333333,9.59602789466667,19.7160824116667,48.36303826,7.065744668,50.1225691466667,49.8397434083333,39.9,60080.5
"457","JEFFERSON PARK",2011,26771,14.1419382266667,17.5672278533333,5.3261086935,80.4247223866667,1.24738270333333,9.59602789466667,19.7160824116667,48.36303826,7.065744668,50.1225691466667,49.8397434083333,39.9,60080.5
"458","JEFFERSON PARK",2012,26771,14.1419382266667,17.5672278533333,5.3261086935,80.4247223866667,1.24738270333333,9.59602789466667,19.7160824116667,48.36303826,7.065744668,50.1225691466667,49.8397434083333,39.9,60080.5
"459","JEFFERSON PARK",2013,27212,15.0244771166667,17.5750148733333,5.4867982925,80.9958701633333,1.20514015266667,10.1795010471667,20.4485418716667,46.7555246683333,7.28151658166667,49.812984465,50.1663415633333,40.35,60509.5
"460","JEFFERSON PARK",2014,26975,15.5683060533333,17.9232788683333,5.14691652333333,81.51486846,1.315748773,8.8418524865,19.6551901266667,48.4097025333333,5.94281873866667,49.643015305,50.3282242683333,39.25,65979.5
"461","JEFFERSON PARK",2015,27264,14.8655237033333,18.8489744416667,5.73033577416667,79.1141568466667,1.07066554483333,9.03468594433333,22.89180652,49.0689028766667,5.92475204833333,48.6202646466667,51.3453498216667,39.15,66445
